-2.993056951784620612e-01,-3.561850753484987475e-01,-1.172915589575673767e-01,-4.870077095779717924e-01,2.865522796032475839e-01,-5.723268396714153994e-01,1.921901328890940341e-02,-7.429650699391083801e-01,-4.301283294079349950e-01,-8.567238751579733247e-01,-1.172915589575673767e-01,-6.405821257946537894e-01,-5.552630256204044157e-01,-6.235183117436426947e-01
-2.993056951784620612e-01,-4.311579685585171795e-01,-1.731970693550858309e-01,-5.052750531364889053e-01,1.614175235523898078e-01,-5.723268396714153994e-01,1.921901328890940341e-02,-7.429650699391083801e-01,-5.874536850873162130e-01,-1.000798902149294012e+00,-1.427512374578737697e-01,-8.453479991239659652e-01,-5.552630256204044157e-01,-6.235183117436426947e-01
-2.993056951784620612e-01,-4.699438955269608087e-01,-2.481141931870404216e-01,-5.154474295821844798e-01,8.178639131433818044e-02,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,-5.780147776884191346e-01,-9.647947573194316506e-01,-1.855468750000000000e-01,-8.794756421855851602e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-3.846247654335172017e-01,-2.253624411190257026e-01,-4.699438955269608087e-01,4.765876321231621304e-02,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,-5.552630256204044157e-01,-8.908515256993910780e-01,-2.026106890510109837e-01,-8.851635802025888955e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-2.026106890510109837e-01,-1.741709989659926405e-01,-4.699438955269608087e-01,1.159140194163603699e-01,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,-2.879298191444547017e-01,-8.396600611069623410e-01,-2.026106890510109837e-01,-9.079153472302006200e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-2.367383171530330621e-01,-1.741709989659926405e-01,-5.040715535481770093e-01,1.159140194163603699e-01,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,-5.472424077052695512e-02,-8.396600611069623410e-01,-1.400433110255820957e-01,-9.079153472302006200e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-2.538021312040441568e-01,-1.741709989659926405e-01,-5.040715535481770093e-01,1.159140194163603699e-01,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,2.155199237898308695e-03,-8.396600611069623410e-01,-1.400433110255820957e-01,-9.079153472302006200e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-2.538021312040441568e-01,-1.741709989659926405e-01,-5.040715535481770093e-01,1.614175235523898078e-01,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,2.155199237898308695e-03,-8.396600611069623410e-01,-1.400433110255820957e-01,-8.624118131749770599e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-2.538021312040441568e-01,-1.741709989659926405e-01,-5.040715535481770093e-01,1.614175235523898078e-01,-5.666389016544117752e-01,-2.628449084712014550e-02,-7.429650699391083801e-01,2.155199237898308695e-03,-8.396600611069623410e-01,-1.400433110255820957e-01,-8.624118131749770599e-01,-5.609509636374081509e-01,-6.860856598498774606e-01
-2.993056951784620612e-01,-1.741709989659926405e-01,-1.741709989659926405e-01,-5.040715535481770093e-01,1.614175235523898078e-01,-5.666389016544117752e-01,2.490701114430149410e-02,-7.429650699391083801e-01,-2.310503791360294379e-01,-8.396600611069623410e-01,-1.400433110255820957e-01,-8.624118131749770599e-01,-5.609509636374081509e-01,-6.803977218328738363e-01
-2.993056951784620612e-01,-1.571071250765931904e-01,-1.741709989659926405e-01,-5.040715535481770093e-01,1.614175235523898078e-01,-5.666389016544117752e-01,2.490701114430149410e-02,-7.429650699391083801e-01,-4.642559575099570734e-01,-8.396600611069623410e-01,-1.400433110255820957e-01,-8.624118131749770599e-01,-5.609509636374081509e-01,-6.803977218328738363e-01
-2.594900692210477811e-01,-1.571071250765931904e-01,-1.457312490425858309e-01,-5.040715535481770093e-01,1.272898954503676183e-01,-5.381991816501991988e-01,2.490701114430149410e-02,-7.429650699391083801e-01,-4.642559575099570734e-01,-8.737877041685815360e-01,-1.400433110255820957e-01,-8.965394637163948133e-01,-5.609509636374081509e-01,-6.803977218328738363e-01
-2.594900692210477811e-01,-1.571071250765931904e-01,-1.457312490425858309e-01,-5.040715535481770093e-01,1.102260215609680571e-01,-5.097594915651807446e-01,2.490701114430149410e-02,-7.429650699391083801e-01,-4.642559575099570734e-01,-8.737877041685815360e-01,-1.400433110255820957e-01,-8.851635802025888955e-01,-5.723268396714153994e-01,-6.803977218328738363e-01
