8.933852386474609375e+01,9.368980407714843750e+01,1.147209625244140625e+02,6.613172912597656250e+01,1.589589233398437500e+02,5.815439224243164062e+01,1.299504241943359375e+02,3.277195358276367188e+01,6.613172912597656250e+01,2.551983070373535156e+01,9.949150085449218750e+01,4.727620315551757812e+01,5.597875213623046875e+01,4.800141525268554688e+01,8.933852386474609375e+01,8.208640289306640625e+01,1.125453262329101562e+02,6.540651702880859375e+01,1.640354156494140625e+02,5.452832794189453125e+01,1.299504241943359375e+02,3.277195358276367188e+01,7.265863800048828125e+01,1.826770591735839844e+01,1.125453262329101562e+02,4.582577896118164062e+01,5.670396423339843750e+01,4.800141525268554688e+01,1.199130725860595703e+01,1.181046772003173828e+01,1.016154193878173828e+01,1.121720790863037109e+01,1.236138820648193359e+01,1.152020454406738281e+01,1.102085685729980469e+01,1.100440692901611328e+01,1.294796752929687500e+01,1.213753509521484375e+01,1.022811317443847656e+01,1.117946720123291016e+01,1.223408699035644531e+01,1.175563144683837891e+01
8.933852386474609375e+01,9.296459197998046875e+01,1.147209625244140625e+02,6.613172912597656250e+01,1.589589233398437500e+02,5.815439224243164062e+01,1.299504241943359375e+02,3.277195358276367188e+01,6.758215332031250000e+01,2.551983070373535156e+01,9.949150085449218750e+01,4.727620315551757812e+01,5.597875213623046875e+01,4.800141525268554688e+01,8.933852386474609375e+01,7.252735900878906250e+01,1.054173736572265625e+02,6.307743072509765625e+01,1.480807342529296875e+02,5.452832794189453125e+01,1.299504241943359375e+02,3.277195358276367188e+01,5.259965515136718750e+01,-1.018600240349769592e-01,1.092992172241210938e+02,1.971813011169433594e+01,5.670396423339843750e+01,4.800141525268554688e+01,1.199130725860595703e+01,1.181046772003173828e+01,1.016154193878173828e+01,1.121720790863037109e+01,1.236138820648193359e+01,1.152020454406738281e+01,1.102085685729980469e+01,1.100440692901611328e+01,1.294796752929687500e+01,1.213753509521484375e+01,1.022811317443847656e+01,1.117946720123291016e+01,1.223408699035644531e+01,1.175563144683837891e+01
8.933852386474609375e+01,9.659065246582031250e+01,1.147209625244140625e+02,6.540651702880859375e+01,1.589589233398437500e+02,5.815439224243164062e+01,1.299504241943359375e+02,3.277195358276367188e+01,7.483427429199218750e+01,2.551983070373535156e+01,1.103696899414062500e+02,4.727620315551757812e+01,5.597875213623046875e+01,4.800141525268554688e+01,8.933852386474609375e+01,6.758215332031250000e+01,9.586544036865234375e+01,6.178045272827148438e+01,1.379277648925781250e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,5.380311584472656250e+01,4.488668441772460938e+00,1.038427734375000000e+02,1.536685562133789062e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.199130725860595703e+01,1.181046772003173828e+01,1.016154193878173828e+01,1.121720790863037109e+01,1.236138820648193359e+01,1.152020454406738281e+01,1.102085685729980469e+01,1.100440692901611328e+01,1.294796752929687500e+01,1.213753509521484375e+01,1.022811317443847656e+01,1.117946720123291016e+01,1.223408699035644531e+01,1.175563144683837891e+01
8.933852386474609375e+01,8.861331176757812500e+01,1.125453262329101562e+02,7.048300170898437500e+01,1.589589233398437500e+02,5.815439224243164062e+01,1.299504241943359375e+02,3.277195358276367188e+01,7.483427429199218750e+01,3.132152938842773438e+01,1.103696899414062500e+02,4.727620315551757812e+01,5.597875213623046875e+01,4.800141525268554688e+01,8.933852386474609375e+01,7.846034240722656250e+01,9.876628875732421875e+01,6.758215332031250000e+01,1.335764923095703125e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,5.670396423339843750e+01,1.391643047332763672e+01,1.016671371459960938e+02,1.464164352416992188e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.199130725860595703e+01,1.181046772003173828e+01,1.016154193878173828e+01,1.121720790863037109e+01,1.236138820648193359e+01,1.152020454406738281e+01,1.102085685729980469e+01,1.100440692901611328e+01,1.294796752929687500e+01,1.213753509521484375e+01,1.022811317443847656e+01,1.117946720123291016e+01,1.223408699035644531e+01,1.175563144683837891e+01
8.933852386474609375e+01,8.208640289306640625e+01,1.125453262329101562e+02,6.540651702880859375e+01,1.640354156494140625e+02,5.452832794189453125e+01,1.299504241943359375e+02,3.277195358276367188e+01,7.265863800048828125e+01,1.826770591735839844e+01,1.125453262329101562e+02,4.582577896118164062e+01,5.670396423339843750e+01,4.800141525268554688e+01,8.933852386474609375e+01,1.016671371459960938e+02,1.052931976318359375e+02,6.758215332031250000e+01,1.422790374755859375e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,9.078894805908203125e+01,2.044334220886230469e+01,1.016671371459960938e+02,1.174079322814941406e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.199130725860595703e+01,1.181046772003173828e+01,1.016154193878173828e+01,1.121720790863037109e+01,1.236138820648193359e+01,1.152020454406738281e+01,1.102085685729980469e+01,1.100440692901611328e+01,1.294796752929687500e+01,1.213753509521484375e+01,1.022811317443847656e+01,1.117946720123291016e+01,1.223408699035644531e+01,1.175563144683837891e+01
8.933852386474609375e+01,7.252735900878906250e+01,1.054173736572265625e+02,6.307743072509765625e+01,1.480807342529296875e+02,5.452832794189453125e+01,1.299504241943359375e+02,3.277195358276367188e+01,5.259965515136718750e+01,-1.018600240349769592e-01,1.092992172241210938e+02,1.971813011169433594e+01,5.670396423339843750e+01,4.800141525268554688e+01,8.933852386474609375e+01,9.731586456298828125e+01,1.052931976318359375e+02,6.323087692260742188e+01,1.422790374755859375e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,1.205226593017578125e+02,2.044334220886230469e+01,1.096444778442382812e+02,1.174079322814941406e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.226619052886962891e+01,1.189560890197753906e+01,1.048970603942871094e+01,1.134044742584228516e+01,1.268817138671875000e+01,1.159975242614746094e+01,1.118856430053710938e+01,1.133457088470458984e+01,1.313681411743164062e+01,1.237982940673828125e+01,1.034121322631835938e+01,1.140512466430664062e+01,1.229813003540039062e+01,1.190915393829345703e+01
8.933852386474609375e+01,6.758215332031250000e+01,9.586544036865234375e+01,6.178045272827148438e+01,1.379277648925781250e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,5.380311584472656250e+01,4.488668441772460938e+00,1.038427734375000000e+02,1.536685562133789062e+01,5.597875213623046875e+01,4.002407836914062500e+01,8.933852386474609375e+01,9.514022827148437500e+01,1.052931976318359375e+02,6.323087692260742188e+01,1.422790374755859375e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,1.277747879028320312e+02,2.044334220886230469e+01,1.096444778442382812e+02,1.174079322814941406e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.246019172668457031e+01,1.195569801330566406e+01,1.072130966186523438e+01,1.142742347717285156e+01,1.291880130767822266e+01,1.165589332580566406e+01,1.130692481994628906e+01,1.156758594512939453e+01,1.327009296417236328e+01,1.255082893371582031e+01,1.042103385925292969e+01,1.156438350677490234e+01,1.234332847595214844e+01,1.201750469207763672e+01
8.933852386474609375e+01,7.846034240722656250e+01,9.876628875732421875e+01,6.758215332031250000e+01,1.335764923095703125e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,5.670396423339843750e+01,1.391643047332763672e+01,1.016671371459960938e+02,1.464164352416992188e+01,5.597875213623046875e+01,4.002407836914062500e+01,8.933852386474609375e+01,9.514022827148437500e+01,1.052931976318359375e+02,6.323087692260742188e+01,1.480807342529296875e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,1.277747879028320312e+02,2.044334220886230469e+01,1.096444778442382812e+02,1.754249382019042969e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.243983364105224609e+01,1.194939231872558594e+01,1.069700527191162109e+01,1.141829586029052734e+01,1.289459896087646484e+01,1.165000247955322266e+01,1.129450511932373047e+01,1.154313373565673828e+01,1.325610733032226562e+01,1.253288459777832031e+01,1.041265773773193359e+01,1.154767131805419922e+01,1.233858489990234375e+01,1.200613498687744141e+01
8.933852386474609375e+01,1.016671371459960938e+02,1.052931976318359375e+02,6.758215332031250000e+01,1.422790374755859375e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,9.078894805908203125e+01,2.044334220886230469e+01,1.016671371459960938e+02,1.174079322814941406e+01,5.597875213623046875e+01,4.002407836914062500e+01,8.933852386474609375e+01,9.514022827148437500e+01,1.052931976318359375e+02,6.323087692260742188e+01,1.480807342529296875e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,1.277747879028320312e+02,2.044334220886230469e+01,1.096444778442382812e+02,1.754249382019042969e+01,5.597875213623046875e+01,4.002407836914062500e+01,1.243978595733642578e+01,1.194937705993652344e+01,1.069694900512695312e+01,1.141827487945556641e+01,1.289454269409179688e+01,1.164998817443847656e+01,1.129447555541992188e+01,1.154307651519775391e+01,1.325607490539550781e+01,1.253284263610839844e+01,1.041263771057128906e+01,1.154763221740722656e+01,1.233857345581054688e+01,1.200610828399658203e+01
8.933852386474609375e+01,9.731586456298828125e+01,1.052931976318359375e+02,6.323087692260742188e+01,1.422790374755859375e+02,5.525354003906250000e+01,1.241487274169921875e+02,3.277195358276367188e+01,1.205226593017578125e+02,2.044334220886230469e+01,1.096444778442382812e+02,1.174079322814941406e+01,5.597875213623046875e+01,4.002407836914062500e+01,8.933852386474609375e+01,1.052931976318359375e+02,1.052931976318359375e+02,6.323087692260742188e+01,1.480807342529296875e+02,5.525354003906250000e+01,1.306756439208984375e+02,3.277195358276367188e+01,9.804107666015625000e+01,2.044334220886230469e+01,1.096444778442382812e+02,1.754249382019042969e+01,5.597875213623046875e+01,4.074929046630859375e+01,1.199130725860595703e+01,1.181046772003173828e+01,1.016154193878173828e+01,1.121720790863037109e+01,1.236138820648193359e+01,1.152020454406738281e+01,1.102085685729980469e+01,1.100440692901611328e+01,1.294796752929687500e+01,1.213753509521484375e+01,1.022811317443847656e+01,1.117946720123291016e+01,1.223408699035644531e+01,1.175563144683837891e+01
